245.0	1.243946	1.344761
246.0	1.245431	1.351105
247.0	1.246945	1.357359
248.0	1.248519	1.363502
249.0	1.250182	1.369514
250.0	1.251962	1.375379
251.0	1.253877	1.381098
252.0	1.255924	1.386754
253.0	1.258093	1.392439
254.0	1.260375	1.398240
255.0	1.262765	1.404242
256.0	1.265259	1.410500
257.0	1.267889	1.416950
258.0	1.270693	1.423481
259.0	1.273708	1.429991
260.0	1.276969	1.436383
261.0	1.280505	1.442568
262.0	1.284321	1.448519
263.0	1.288396	1.454271
264.0	1.292710	1.459865
265.0	1.297241	1.465335
266.0	1.301971	1.470716
267.0	1.306882	1.476031
268.0	1.311965	1.481233
269.0	1.317214	1.486250
270.0	1.322625	1.491016
271.0	1.328191	1.495468
272.0	1.333909	1.499547
273.0	1.339761	1.503206
274.0	1.345673	1.506443
275.0	1.351556	1.509265
276.0	1.357327	1.511681
277.0	1.362908	1.513698
278.0	1.368226	1.515322
279.0	1.373220	1.516568
280.0	1.377901	1.517511
281.0	1.382309	1.518253
282.0	1.386480	1.518890
283.0	1.390451	1.519511
284.0	1.394253	1.520205
285.0	1.397919	1.521053
286.0	1.401466	1.522078
287.0	1.404894	1.523224
288.0	1.408206	1.524438
289.0	1.411402	1.525663
290.0	1.414484	1.526849
291.0	1.417452	1.527948
292.0	1.420308	1.528915
293.0	1.423064	1.529750
294.0	1.425735	1.530478
295.0	1.428335	1.531123
296.0	1.430880	1.531710
297.0	1.433382	1.532260
298.0	1.435855	1.532796
299.0	1.438311	1.533337
300.0	1.440750	1.533888
301.0	1.443168	1.534443
302.0	1.445557	1.534994
303.0	1.447912	1.535536
304.0	1.450228	1.536062
305.0	1.452500	1.536566
306.0	1.454722	1.537044
307.0	1.456894	1.537489
308.0	1.459027	1.537897
309.0	1.461131	1.538263
310.0	1.463217	1.538585
311.0	1.465295	1.538857
312.0	1.467374	1.539076
313.0	1.469464	1.539239
314.0	1.471573	1.539343
315.0	1.473696	1.539383
316.0	1.475810	1.539357
317.0	1.477891	1.539261
318.0	1.479916	1.539092
319.0	1.481866	1.538848
320.0	1.483719	1.538524
321.0	1.485454	1.538117
322.0	1.487055	1.537626
323.0	1.488511	1.537045
324.0	1.489835	1.536368
325.0	1.491039	1.535590
326.0	1.492138	1.534703
327.0	1.493142	1.533703
328.0	1.494066	1.532583
329.0	1.494919	1.531338
330.0	1.495715	1.529963
331.0	1.496461	1.528453
332.0	1.497145	1.526816
333.0	1.497736	1.525066
334.0	1.498201	1.523218
335.0	1.498512	1.521285
336.0	1.498639	1.519281
337.0	1.498555	1.517218
338.0	1.498232	1.515109
339.0	1.497645	1.512965
340.0	1.496767	1.510799
341.0	1.495592	1.508637
342.0	1.494128	1.506521
343.0	1.492383	1.504493
344.0	1.490368	1.502592
345.0	1.488090	1.500857
346.0	1.485557	1.499327
347.0	1.482779	1.498039
348.0	1.479764	1.497028
349.0	1.476520	1.496329
350.0	1.473060	1.495971
351.0	1.469423	1.495947
352.0	1.465659	1.496238
353.0	1.461813	1.496826
354.0	1.457932	1.497690
355.0	1.454060	1.498814
356.0	1.450241	1.500177
357.0	1.446516	1.501763
358.0	1.442925	1.503552
359.0	1.439508	1.505527
360.0	1.436300	1.507671
361.0	1.433306	1.509962
362.0	1.430514	1.512383
363.0	1.427914	1.514914
364.0	1.425492	1.517536
365.0	1.423237	1.520232
366.0	1.421139	1.522986
367.0	1.419185	1.525779
368.0	1.417365	1.528598
369.0	1.415668	1.531425
370.0	1.414084	1.534247
371.0	1.412602	1.537050
372.0	1.411215	1.539825
373.0	1.409915	1.542566
374.0	1.408695	1.545266
375.0	1.407550	1.547919
376.0	1.406471	1.550519
377.0	1.405454	1.553061
378.0	1.404490	1.555539
379.0	1.403575	1.557947
380.0	1.402703	1.560281
381.0	1.401867	1.562536
382.0	1.401062	1.564707
383.0	1.400284	1.566796
384.0	1.399529	1.568811
385.0	1.398795	1.570760
386.0	1.398078	1.572649
387.0	1.397376	1.574488
388.0	1.396687	1.576283
389.0	1.396006	1.578042
390.0	1.395333	1.579771
391.0	1.394664	1.581476
392.0	1.393998	1.583166
393.0	1.393332	1.584845
394.0	1.392665	1.586520
395.0	1.391993	1.588192
396.0	1.391313	1.589854
397.0	1.390623	1.591497
398.0	1.389919	1.593113
399.0	1.389197	1.594694
400.0	1.388455	1.596232
401.0	1.387690	1.597720
402.0	1.386899	1.599151
403.0	1.386078	1.600517
404.0	1.385226	1.601813
405.0	1.384340	1.603031
406.0	1.383417	1.604166
407.0	1.382453	1.605210
408.0	1.381449	1.606164
409.0	1.380404	1.607032
410.0	1.379321	1.607824
411.0	1.378200	1.608545
412.0	1.377042	1.609204
413.0	1.375848	1.609807
414.0	1.374620	1.610361
415.0	1.373359	1.610872
416.0	1.372065	1.611347
417.0	1.370740	1.611792
418.0	1.369385	1.612213
419.0	1.368001	1.612616
420.0	1.366589	1.613007
421.0	1.365149	1.613390
422.0	1.363683	1.613766
423.0	1.362187	1.614125
424.0	1.360661	1.614457
425.0	1.359101	1.614754
426.0	1.357507	1.615005
427.0	1.355876	1.615202
